"company","Company_Status","location","location_Status","industry","Industry_Status","total_laid_off","layoffs_Status","percentage_laid_off","Percentage_Status","date","Date_Status","year","Year_Status","Month","Month_Status","stage","country","funds_raised_millions","Funds_Status"
"LAWGEEX","Reported","TEL AVIV","Reported","LEGAL","Reported","30","Reported","0.33","Reported","2022-09-06","Reported","2022","Reported","9","Reported","SERIES C","ISRAEL","41.00","Reported"
"LAYBUY","Reported","AUCKLAND","Reported","FINANCE","Reported","45","Reported","0.00","missing","2022-07-28","Reported","2022","Reported","7","Reported","POST-IPO","NEW ZEALAND","130.00","Reported"
"LAZERPAY","Reported","LAGOS","Reported","CRYPTO","Reported","0","missing","0.00","missing","2022-11-29","Reported","2022","Reported","11","Reported","UNKNOWN","NIGERIA","0.00","missing"
"LE TOTE","Reported","SF BAY AREA","Reported","RETAIL","Reported","0","missing","0.50","Reported","2020-04-01","Reported","2020","Reported","4","Reported","SERIES C","UNITED STATES","62.00","Reported"
"LEAD","Reported","MUMBAI","Reported","EDUCATION","Reported","60","Reported","0.00","missing","2023-01-10","Reported","2023","Reported","1","Reported","SERIES E","INDIA","190.00","Reported"
"LEAD","Reported","MUMBAI","Reported","EDUCATION","Reported","80","Reported","0.04","Reported","2022-08-04","Reported","2022","Reported","8","Reported","SERIES E","INDIA","166.00","Reported"
"LEAFLINK","Reported","NEW YORK CITY","Reported","OTHER","Reported","80","Reported","0.31","Reported","2022-12-15","Reported","2022","Reported","12","Reported","SERIES C","UNITED STATES","379.00","Reported"
"LEAFLY","Reported","SEATTLE","Reported","RETAIL","Reported","56","Reported","0.21","Reported","2022-10-18","Reported","2022","Reported","10","Reported","POST-IPO","UNITED STATES","71.00","Reported"
"LEAFLY","Reported","SEATTLE","Reported","RETAIL","Reported","91","Reported","0.50","Reported","2020-03-23","Reported","2020","Reported","3","Reported","ACQUIRED","UNITED STATES","2.00","Reported"
"LEAGUE","Reported","TORONTO","Reported","HEALTHCARE","Reported","0","missing","0.00","missing","2020-05-05","Reported","2020","Reported","5","Reported","UNKNOWN","CANADA","76.00","Reported"
"LEARNUPON","Reported","DUBLIN","Reported","EDUCATION","Reported","27","Reported","0.09","Reported","2023-02-07","Reported","2023","Reported","2","Reported","PRIVATE EQUITY","IRELAND","56.00","Reported"
"LEDN","Reported","TORONTO","Reported","CRYPTO","Reported","0","missing","0.00","missing","2022-11-28","Reported","2022","Reported","11","Reported","SERIES B","CANADA","103.00","Reported"
"LEGIBLE","Reported","VANCOUVER","Reported","MEDIA","Reported","23","Reported","0.38","Reported","2022-04-04","Reported","2022","Reported","4","Reported","POST-IPO","CANADA","3.00","Reported"
"LEMON","Reported","BUENOS AIRES","Reported","CRYPTO","Reported","100","Reported","0.38","Reported","2022-11-24","Reported","2022","Reported","11","Reported","SERIES A","ARGENTINA","17.00","Reported"
"LEMONADE","Reported","NEW YORK CITY","Reported","FINANCE","Reported","52","Reported","0.00","missing","2022-04-20","Reported","2022","Reported","4","Reported","POST-IPO","UNITED STATES","481.00","Reported"
"LENDI","Reported","SYDNEY","Reported","REAL ESTATE","Reported","100","Reported","0.00","missing","2023-03-03","Reported","2023","Reported","3","Reported","UNKNOWN","AUSTRALIA","59.00","Reported"
"LENDING CLUB","Reported","SF BAY AREA","Reported","FINANCE","Reported","225","Reported","0.14","Reported","2023-01-12","Reported","2023","Reported","1","Reported","POST-IPO","UNITED STATES","392.00","Reported"
"LENDING CLUB","Reported","SF BAY AREA","Reported","FINANCE","Reported","460","Reported","0.30","Reported","2020-04-21","Reported","2020","Reported","4","Reported","POST-IPO","UNITED STATES","392.00","Reported"
"LENDINGKART","Reported","AHMEDABAD","Reported","FINANCE","Reported","500","Reported","0.50","Reported","2020-05-15","Reported","2020","Reported","5","Reported","UNKNOWN","INDIA","200.00","Reported"
"LENDINGTREE","Reported","CHARLOTTE","Reported","FINANCE","Reported","200","Reported","0.00","missing","2022-11-03","Reported","2022","Reported","11","Reported","POST-IPO","UNITED STATES","0.00","missing"
"LENDIS","Reported","BERLIN","Reported","OTHER","Reported","0","missing","0.50","Reported","2022-12-21","Reported","2022","Reported","12","Reported","SERIES A","GERMANY","90.00","Reported"
"LENDIS","Reported","BERLIN","Reported","OTHER","Reported","18","Reported","0.15","Reported","2022-07-04","Reported","2022","Reported","7","Reported","SERIES A","GERMANY","90.00","Reported"
"LENOVO","Reported","RALEIGH","Reported","HARDWARE","Reported","0","missing","0.00","missing","2022-12-08","Reported","2022","Reported","12","Reported","POST-IPO","UNITED STATES","850.00","Reported"
"LETSGETCHECKED","Reported","NEW YORK CITY","Reported","HEALTHCARE","Reported","0","missing","0.00","missing","2022-07-02","Reported","2022","Reported","7","Reported","SERIES D","UNITED STATES","263.00","Reported"
"LEV","Reported","NEW YORK CITY","Reported","REAL ESTATE","Reported","30","Reported","0.30","Reported","2022-12-07","Reported","2022","Reported","12","Reported","SERIES B","UNITED STATES","114.00","Reported"
"LEVELSET","Reported","NEW ORLEANS","Reported","CONSTRUCTION","Reported","0","missing","0.00","missing","2020-04-01","Reported","2020","Reported","4","Reported","SERIES C","UNITED STATES","46.00","Reported"
"LEVER","Reported","SF BAY AREA","Reported","RECRUITING","Reported","86","Reported","0.40","Reported","2020-04-08","Reported","2020","Reported","4","Reported","SERIES C","UNITED STATES","72.00","Reported"
"LIDO","Reported","MUMBAI","Reported","EDUCATION","Reported","150","Reported","0.00","missing","2022-02-21","Reported","2022","Reported","2","Reported","SERIES A","INDIA","24.00","Reported"
"LIDO LEARNING","Reported","MUMBAI","Reported","EDUCATION","Reported","0","missing","1.00","Reported","2022-09-09","Reported","2022","Reported","9","Reported","SERIES C","INDIA","20.00","Reported"
"LIFE360","Reported","SF BAY AREA","Reported","CONSUMER","Reported","0","missing","0.14","Reported","2023-01-12","Reported","2023","Reported","1","Reported","POST-IPO","UNITED STATES","158.00","Reported"
"LIFTOFF","Reported","SF BAY AREA","Reported","MARKETING","Reported","130","Reported","0.15","Reported","2022-11-09","Reported","2022","Reported","11","Reported","ACQUIRED","UNITED STATES","6.00","Reported"
"LIGHTER CAPITAL","Reported","SEATTLE","Reported","FINANCE","Reported","18","Reported","0.22","Reported","2020-04-24","Reported","2020","Reported","4","Reported","SERIES B","UNITED STATES","15.00","Reported"
"LIGHTER CAPITAL","Reported","SEATTLE","Reported","FINANCE","Reported","22","Reported","0.49","Reported","2020-07-20","Reported","2020","Reported","7","Reported","SERIES B","UNITED STATES","15.00","Reported"
"LIGHTHOUSE LABS","Reported","TORONTO","Reported","EDUCATION","Reported","14","Reported","0.07","Reported","2020-04-09","Reported","2020","Reported","4","Reported","UNKNOWN","CANADA","0.00","missing"
"LIGHTICO","Reported","TEL AVIV","Reported","FINANCE","Reported","20","Reported","0.00","missing","2022-03-31","Reported","2022","Reported","3","Reported","SERIES B","ISRAEL","42.00","Reported"
"LIGHTICO","Reported","TEL AVIV","Reported","FINANCE","Reported","20","Reported","0.25","Reported","2023-02-05","Reported","2023","Reported","2","Reported","SERIES B","ISRAEL","42.00","Reported"
"LIGHTRICKS","Reported","JERUSALEM","Reported","CONSUMER","Reported","80","Reported","0.12","Reported","2022-07-04","Reported","2022","Reported","7","Reported","SERIES D","ISRAEL","335.00","Reported"
"LIGHTSPEED COMMERCE","Reported","MONTREAL","Reported","RETAIL","Reported","300","Reported","0.10","Reported","2023-01-17","Reported","2023","Reported","1","Reported","POST-IPO","CANADA","1200.00","Reported"
"LIME","Reported","SF BAY AREA","Reported","TRANSPORTATION","Reported","80","Reported","0.13","Reported","2020-04-29","Reported","2020","Reported","4","Reported","SERIES D","UNITED STATES","765.00","Reported"
"LIMEADE","Reported","SEATTLE","Reported","HR","Reported","0","missing","0.15","Reported","2023-01-11","Reported","2023","Reported","1","Reported","SERIES C","UNITED STATES","33.00","Reported"
"LIMELIGHT","Reported","NEW YORK CITY","Reported","RECRUITING","Reported","13","Reported","1.00","Reported","2021-02-04","Reported","2021","Reported","2","Reported","UNKNOWN","UNITED STATES","0.00","missing"
"LINKEDIN","Reported","SF BAY AREA","Reported","HR","Reported","0","missing","0.00","missing","2023-02-13","Reported","2023","Reported","2","Reported","ACQUIRED","UNITED STATES","154.00","Reported"
"LINKEDIN","Reported","SF BAY AREA","Reported","RECRUITING","Reported","960","Reported","0.06","Reported","2020-07-21","Reported","2020","Reported","7","Reported","ACQUIRED","UNITED STATES","154.00","Reported"
"LINKFIRE","Reported","COPENHAGEN","Reported","MARKETING","Reported","35","Reported","0.35","Reported","2022-10-11","Reported","2022","Reported","10","Reported","SEED","DENMARK","2.00","Reported"
"LINKTREE","Reported","MELBOURNE","Reported","CONSUMER","Reported","50","Reported","0.17","Reported","2022-08-09","Reported","2022","Reported","8","Reported","UNKNOWN","AUSTRALIA","165.00","Reported"
"LIONGARD","Reported","HOUSTON","Reported","INFRASTRUCTURE","Reported","0","missing","0.00","missing","2022-06-10","Reported","2022","Reported","6","Reported","SERIES B","UNITED STATES","22.00","Reported"
"LITHIC","Reported","NEW YORK CITY","Reported","FINANCE","Reported","27","Reported","0.18","Reported","2022-12-07","Reported","2022","Reported","12","Reported","SERIES C","UNITED STATES","115.00","Reported"
"LIV UP","Reported","SAO PAULO","Reported","FOOD","Reported","100","Reported","0.15","Reported","2022-02-16","Reported","2022","Reported","2","Reported","SERIES D","BRAZIL","118.00","Reported"
"LIVEPERSON","Reported","NEW YORK CITY","Reported","SUPPORT","Reported","30","Reported","0.00","missing","2020-11-01","Reported","2020","Reported","11","Reported","POST-IPO","UNITED STATES","42.00","Reported"
"LIVEPERSON","Reported","NEW YORK CITY","Reported","SUPPORT","Reported","193","Reported","0.11","Reported","2022-09-15","Reported","2022","Reported","9","Reported","POST-IPO","UNITED STATES","42.00","Reported"
"LIVERAMP","Reported","SF BAY AREA","Reported","MARKETING","Reported","0","missing","0.10","Reported","2022-11-03","Reported","2022","Reported","11","Reported","POST-IPO","UNITED STATES","16.00","Reported"
"LIVETILES","Reported","NEW YORK CITY","Reported","OTHER","Reported","50","Reported","0.00","missing","2020-05-03","Reported","2020","Reported","5","Reported","POST-IPO","UNITED STATES","46.00","Reported"
"LIVEVOX","Reported","SF BAY AREA","Reported","SUPPORT","Reported","0","missing","0.16","Reported","2023-01-17","Reported","2023","Reported","1","Reported","POST-IPO","UNITED STATES","12.00","Reported"
"LIVSPACE","Reported","BENGALURU","Reported","RETAIL","Reported","450","Reported","0.15","Reported","2020-05-19","Reported","2020","Reported","5","Reported","SERIES D","INDIA","157.00","Reported"
"LOCOMATION","Reported","PITTSBURGH","Reported","TRANSPORTATION","Reported","0","missing","1.00","Reported","2023-02-22","Reported","2023","Reported","2","Reported","SEED","UNITED STATES","57.00","Reported"
"LOFT","Reported","SAO PAULO","Reported","REAL ESTATE","Reported","47","Reported","0.00","missing","2020-03-27","Reported","2020","Reported","3","Reported","SERIES C","BRAZIL","263.00","Reported"
"LOFT","Reported","SAO PAULO","Reported","REAL ESTATE","Reported","47","Reported","0.10","Reported","2020-04-17","Reported","2020","Reported","4","Reported","SERIES C","BRAZIL","263.00","Reported"
"LOFT","Reported","SAO PAULO","Reported","REAL ESTATE","Reported","159","Reported","0.00","missing","2022-04-19","Reported","2022","Reported","4","Reported","UNKNOWN","BRAZIL","788.00","Reported"
"LOFT","Reported","SAO PAULO","Reported","REAL ESTATE","Reported","312","Reported","0.12","Reported","2022-12-07","Reported","2022","Reported","12","Reported","UNKNOWN","BRAZIL","788.00","Reported"
"LOFT","Reported","SAO PAULO","Reported","REAL ESTATE","Reported","340","Reported","0.15","Reported","2023-03-03","Reported","2023","Reported","3","Reported","UNKNOWN","BRAZIL","788.00","Reported"
"LOFT","Reported","SAO PAULO","Reported","REAL ESTATE","Reported","384","Reported","0.12","Reported","2022-07-05","Reported","2022","Reported","7","Reported","UNKNOWN","BRAZIL","788.00","Reported"
"LOFTIUM","Reported","SEATTLE","Reported","REAL ESTATE","Reported","32","Reported","0.60","Reported","2020-05-29","Reported","2020","Reported","5","Reported","SERIES A","UNITED STATES","17.00","Reported"
"LOFTSMART","Reported","NEW YORK CITY","Reported","REAL ESTATE","Reported","25","Reported","0.75","Reported","2020-03-30","Reported","2020","Reported","3","Reported","SERIES A","UNITED STATES","18.00","Reported"
"LOGGI","Reported","SAO PAULO","Reported","LOGISTICS","Reported","300","Reported","0.07","Reported","2023-02-06","Reported","2023","Reported","2","Reported","SERIES F","BRAZIL","507.00","Reported"
"LOGGI","Reported","SAO PAULO","Reported","LOGISTICS","Reported","500","Reported","0.15","Reported","2022-08-08","Reported","2022","Reported","8","Reported","SERIES F","BRAZIL","507.00","Reported"
"LOJA INTEGRADA","Reported","SAO PAULO","Reported","RETAIL","Reported","25","Reported","0.10","Reported","2022-08-25","Reported","2022","Reported","8","Reported","ACQUIRED","BRAZIL","0.00","missing"
"LOKALISE","Reported","DOVER","Reported","OTHER","Reported","76","Reported","0.23","Reported","2022-11-16","Reported","2022","Reported","11","Reported","SERIES B","UNITED STATES","56.00","Reported"
"LOLA","Reported","BOSTON","Reported","TRAVEL","Reported","34","Reported","0.00","missing","2020-03-19","Reported","2020","Reported","3","Reported","SERIES C","UNITED STATES","81.00","Reported"
"LOOM","Reported","SF BAY AREA","Reported","PRODUCT","Reported","23","Reported","0.11","Reported","2022-10-20","Reported","2022","Reported","10","Reported","SERIES C","UNITED STATES","203.00","Reported"
"LOOM","Reported","SF BAY AREA","Reported","PRODUCT","Reported","34","Reported","0.14","Reported","2022-06-01","Reported","2022","Reported","6","Reported","SERIES C","UNITED STATES","203.00","Reported"
"LOOP","Reported","WASHINGTON D.C.","Reported","FINANCE","Reported","15","Reported","0.20","Reported","2022-08-24","Reported","2022","Reported","8","Reported","SERIES A","UNITED STATES","24.00","Reported"
"LOOPIO","Reported","TORONTO","Reported","SALES","Reported","11","Reported","0.08","Reported","2020-05-04","Reported","2020","Reported","5","Reported","SERIES A","CANADA","11.00","Reported"
"LOOPME","Reported","LONDON","Reported","MARKETING","Reported","8","Reported","0.04","Reported","2020-04-09","Reported","2020","Reported","4","Reported","UNKNOWN","UNITED KINGDOM","32.00","Reported"
"LORA DICARLO","Reported","BEND","Reported","CONSUMER","Reported","0","missing","1.00","Reported","2022-12-02","Reported","2022","Reported","12","Reported","UNKNOWN","UNITED STATES","9.00","Reported"
"LUCID DIAGNOSTICS","Reported","NEW YORK CITY","Reported","HEALTHCARE","Reported","0","missing","0.20","Reported","2023-01-18","Reported","2023","Reported","1","Reported","POST-IPO","UNITED STATES","0.00","missing"
"LUCIRA HEALTH","Reported","SF BAY AREA","Reported","HEALTHCARE","Reported","26","Reported","0.00","missing","2023-02-24","Reported","2023","Reported","2","Reported","POST-IPO","UNITED STATES","132.00","Reported"
"LUMENAD","Reported","MISSOULA","Reported","MARKETING","Reported","0","missing","0.00","missing","2020-04-16","Reported","2020","Reported","4","Reported","UNKNOWN","UNITED STATES","0.00","missing"
"LUMINA NETWORKS","Reported","SF BAY AREA","Reported","INFRASTRUCTURE","Reported","0","missing","1.00","Reported","2020-08-18","Reported","2020","Reported","8","Reported","SERIES A","UNITED STATES","10.00","Reported"
"LUMMO","Reported","JAKARTA","Reported","MARKETING","Reported","150","Reported","0.00","missing","2022-06-07","Reported","2022","Reported","6","Reported","SERIES C","INDONESIA","149.00","Reported"
